カテゴリID,コンテンツID,名称,区ID,郵便番号,住所,緯度,経度,電話番号,FAX番号,E-MAIL,URL,フリースペース,掲載開始日,掲載終了日,備考,新着フラグ,新着コメント,問い合わせ先,開催日時,カテゴリID,削除フラグ,携帯用URL,携帯用地図縮尺,携帯用地図中心点緯度,携帯用地図中心点経度
36,5034,犯罪危険箇所（内浜１）,7,,,33.590166,130.323349,,,,,不審者出没,,,,,,,,36
36,5035,犯罪危険箇所（内浜２）,7,,,33.589321,130.318762,,,,,不審者出没,,,,,,,,36
36,5036,犯罪危険箇所（内浜３）,7,,,33.588597,130.318049,,,,,不審者出没,,,,,,,,36
36,5037,犯罪危険箇所（内浜４）,7,,,33.587936,130.3174,,,,,不審者出没,,,,,,,,36
36,5038,犯罪危険箇所（内浜５）,7,,,33.587015,130.322641,,,,,不審者出没,,,,,,,,36
36,5039,犯罪危険箇所（内浜６）,7,,,33.58706,130.320275,,,,,不審者出没,,,,,,,,36
36,5040,犯罪危険箇所（内浜７）,7,,,33.586908,130.318966,,,,,不審者出没,,,,,,,,36
36,5041,犯罪危険箇所（内浜８）,7,,,33.587029,130.315409,,,,,不審者出没,,,,,,,,36
36,5042,犯罪危険箇所（内浜９）,7,,,33.586783,130.310002,,,,,不審者出没,,,,,,,,36
36,5043,犯罪危険箇所（内浜１０）,7,,,33.585626,130.311118,,,,,不審者出没,,,,,,,,36
36,5044,犯罪危険箇所（内浜１１）,7,,,33.586421,130.318124,,,,,不審者出没,,,,,,,,36
36,5045,犯罪危険箇所（内浜１２）,7,,,33.585456,130.31998,,,,,不審者出没,,,,,,,,36
36,5046,犯罪危険箇所（内浜１３）,7,,,33.584057,130.320983,,,,,不審者出没,,,,,,,,36
36,5047,犯罪危険箇所（内浜１４）,7,,,33.583977,130.313151,,,,,不審者出没,,,,,,,,36
36,5048,犯罪危険箇所（内浜１５）,7,,,33.581541,130.321594,,,,,不審者出没,,,,,,,,36
36,5049,犯罪危険箇所（内浜１６）,7,,,33.578171,130.32131,,,,,不審者出没,,,,,,,,36
36,5050,犯罪危険箇所（内浜１７）,7,,,33.589799,130.320001,,,,,ひったくり発生,,,,,,,,36
36,5051,犯罪危険箇所（内浜１８）,7,,,33.587811,130.319744,,,,,ひったくり発生,,,,,,,,36
36,5052,犯罪危険箇所（内浜１９）,7,,,33.586417,130.321981,,,,,ひったくり発生,,,,,,,,36
36,5053,犯罪危険箇所（内浜２０）,7,,,33.586703,130.320393,,,,,ひったくり発生,,,,,,,,36
36,5054,犯罪危険箇所（内浜２１）,7,,,33.586609,130.318558,,,,,ひったくり発生,,,,,,,,36
36,5055,犯罪危険箇所（内浜２２）,7,,,33.585326,130.319958,,,,,ひったくり発生,,,,,,,,36
36,5056,犯罪危険箇所（内浜２３）,7,,,33.584263,130.322748,,,,,ひったくり発生,,,,,,,,36
36,5057,犯罪危険箇所（内浜２４）,7,,,33.58428,130.317067,,,,,ひったくり発生,,,,,,,,36
36,5058,犯罪危険箇所（内浜２５）,7,,,33.582752,130.321691,,,,,ひったくり発生,,,,,,,,36
36,5102,犯罪危険箇所（城原１）,7,,,33.575843,130.307271,,,,,防犯注意,,,,,,,,36
36,5103,犯罪危険箇所（城原２）,7,,,33.575333,130.308162,,,,,防犯注意,,,,,,,,36
36,5104,犯罪危険箇所（城原３）,7,,,33.57544,130.309551,,,,,防犯注意,,,,,,,,36
36,5105,犯罪危険箇所（城原４）,7,,,33.574457,130.307765,,,,,防犯注意,,,,,,,,36
36,5106,犯罪危険箇所（城原５）,7,,,33.574024,130.307282,,,,,防犯注意,,,,,,,,36
36,5107,犯罪危険箇所（城原６）,7,,,33.573916,130.306225,,,,,防犯注意,,,,,,,,36
36,5108,犯罪危険箇所（城原７）,7,,,33.573845,130.305555,,,,,防犯注意,,,,,,,,36
36,5109,犯罪危険箇所（城原８）,7,,,33.573103,130.307508,,,,,防犯注意,,,,,,,,36
36,5110,犯罪危険箇所（城原９）,7,,,33.573295,130.30902,,,,,防犯注意,,,,,,,,36
36,5111,犯罪危険箇所（城原１０）,7,,,33.572567,130.308323,,,,,防犯注意,,,,,,,,36
36,5112,犯罪危険箇所（城原１１）,7,,,33.572334,130.308554,,,,,防犯注意,,,,,,,,36
36,5113,犯罪危険箇所（城原１２）,7,,,33.57292,130.302578,,,,,防犯注意,,,,,,,,36
36,5114,犯罪危険箇所（城原１３）,7,,,33.571753,130.309621,,,,,防犯注意,,,,,,,,36
36,5115,犯罪危険箇所（城原１４）,7,,,33.571923,130.308532,,,,,防犯注意,,,,,,,,36
36,5116,犯罪危険箇所（城原１５）,7,,,33.571409,130.30938,,,,,防犯注意,,,,,,,,36
36,5117,犯罪危険箇所（城原１６）,7,,,33.571539,130.306225,,,,,防犯注意,,,,,,,,36
36,5118,犯罪危険箇所（城原１７）,7,,,33.57094,130.304857,,,,,防犯注意,,,,,,,,36
36,5119,犯罪危険箇所（城原１８）,7,,,33.570591,130.303672,,,,,防犯注意,,,,,,,,36
36,5120,犯罪危険箇所（城原１９）,7,,,33.569465,130.301145,,,,,防犯注意,,,,,,,,36
36,5121,犯罪危険箇所（城原２０）,7,,,33.569111,130.305077,,,,,防犯注意,,,,,,,,36
36,5122,犯罪危険箇所（城原２１）,7,,,33.569058,130.309562,,,,,防犯注意,,,,,,,,36
36,5145,犯罪危険箇所（福重１）,7,,,33.576522,130.324228,,,,,車上狙い注意,,,,,,,,36
36,5146,犯罪危険箇所（福重２）,7,,,33.575887,130.32557,,,,,車上狙い注意,,,,,,,,36
36,5147,犯罪危険箇所（福重３）,7,,,33.575297,130.324502,,,,,空き巣注意,,,,,,,,36
36,5148,犯罪危険箇所（福重４）,7,,,33.575172,130.323284,,,,,車上狙い注意,,,,,,,,36
36,5149,犯罪危険箇所（福重５）,7,,,33.57498,130.324706,,,,,車上狙い注意,,,,,,,,36
36,5150,犯罪危険箇所（福重６）,7,,,33.574846,130.323874,,,,,空き巣に注意,,,,,,,,36
36,5151,犯罪危険箇所（福重７）,7,,,33.574149,130.324829,,,,,不審者出没場所,,,,,,,,36
36,5152,犯罪危険箇所（福重８）,7,,,33.573603,130.324776,,,,,たまり場,,,,,,,,36
36,5153,犯罪危険箇所（福重９）,7,,,33.572352,130.324722,,,,,たまり場,,,,,,,,36
36,5154,犯罪危険箇所（福重１０）,7,,,33.572736,130.322029,,,,,車上狙い注意,,,,,,,,36
36,5155,犯罪危険箇所（福重１１）,7,,,33.571619,130.323493,,,,,ひったくりに注意,,,,,,,,36
36,5156,犯罪危険箇所（福重１２）,7,,,33.570788,130.325618,,,,,エレベーター内不審者注意,,,,,,,,36
36,5157,犯罪危険箇所（福重１３）,7,,,33.571047,130.324861,,,,,たまり場,,,,,,,,36
36,5158,犯罪危険箇所（福重１４）,7,,,33.570859,130.324969,,,,,車上狙い注意,,,,,,,,36
